Animal ID,Outcome Type,Breed,Color,Altered,Sex,HasName,AgeRange,MixedBreed,MixedColor,StrayHold
A719274,Transfer,Labrador Retriever,Black,Altered,Female,1,Young,1,1,1
A757539,Transfer,Pit Bull,Tan,Intact,Female,1,Young,1,1,0
A721687,Adoption,Chihuahua Shorthair,Brown,Altered,Female,1,Adult,1,0,1
A721172,Adoption,Rare,White,Altered,Female,0,Young,1,1,0
A688160,Died,Rare,Brown,Intact,Male,1,Adult,1,1,1
A682952,Return to Owner,Chihuahua Shorthair,Black,Altered,Male,1,Adult,1,1,0
A730489,Transfer,Chihuahua Shorthair,Red,Intact,Female,1,Adult,1,0,1
A711196,Adoption,Rare,White,Altered,Female,1,Adult,1,0,1
A764987,Return to Owner,Rare,Brown,Altered,Male,1,Adult,1,1,0
A722208,Return to Owner,Pit Bull,Brown,Altered,Male,1,Adult,1,1,0
A689739,Died,Rare,White,Intact,Female,0,Adult,1,1,0
A664613,Transfer,Rare,Black,Intact,Female,1,Adult,1,1,1
A697961,Return to Owner,Rare,Tan,Altered,Male,1,Adult,1,1,0
A329968,Return to Owner,Labrador Retriever,Rare,Altered,Male,1,Senior,0,0,0
A685567,Adoption,Rare,Rare,Altered,Female,1,Adult,1,1,0
A739220,Adoption,Labrador Retriever,White,Altered,Female,1,Young,1,1,0
A680946,Adoption,Chihuahua Shorthair,White,Altered,Male,1,Adult,1,1,0
A763924,Transfer,Chihuahua Shorthair,Tan,Intact,Female,0,Senior,1,0,0
A729672,Adoption,Labrador Retriever,Black,Altered,Female,1,Adult,1,0,0
A677925,Return to Owner,Rare,Rare,Altered,Female,0,Adult,1,1,0
A676885,Adoption,Chihuahua Shorthair,Rare,Altered,Male,1,Adult,1,0,0
A765104,Adoption,German Shepherd,Brown,Altered,Female,1,Young,1,0,0
A760176,Return to Owner,Chihuahua Shorthair,Tan,Altered,Male,1,Young,1,0,0
A649795,Return to Owner,Rare,Rare,Altered,Female,1,Senior,1,0,0
A676604,Adoption,Rare,Black,Altered,Male,0,Adult,1,0,0
A734173,Adoption,Rare,Black,Altered,Male,1,Young,1,1,1
A729461,Adoption,Rare,White,Altered,Female,1,Adult,1,1,0
A676389,Adoption,Australian Cattle Dog,Red,Altered,Female,0,Adult,1,1,0
A736359,Transfer,Labrador Retriever,Black,Altered,Male,1,Young,1,0,0
A756889,Return to Owner,Labrador Retriever,Brown,Altered,Male,1,Senior,1,0,0
A730193,Adoption,Labrador Retriever,Tan,Intact,Male,1,Young,1,0,0
A695922,Adoption,Rare,Tricolor,Altered,Female,1,Adult,1,0,0
A555080,Return to Owner,Chihuahua Shorthair,Black,Altered,Female,1,Senior,0,1,0
A671121,Adoption,Rare,Brown,Altered,Male,1,Adult,1,1,1
A702152,Adoption,Rare,White,Altered,Female,0,Young,1,1,0
A756255,Adoption,Chihuahua Shorthair,Brown,Altered,Female,0,Young,1,0,0
A688241,Transfer,Rare,White,Intact,Male,1,Adult,1,1,1
A722064,Adoption,Chihuahua Shorthair,Black,Altered,Male,1,Adult,1,1,0
A735904,Return to Owner,Labrador Retriever,Tan,Altered,Female,1,Young,1,1,0
A737623,Adoption,Rare,White,Altered,Male,1,Adult,1,1,1
A763329,Adoption,Labrador Retriever,Brown,Altered,Female,1,Adult,1,1,1
A664798,Return to Owner,Rare,Red,Altered,Female,1,Adult,1,1,0
A705751,Transfer,German Shepherd,Brown,Altered,Male,1,Adult,1,1,1
A752492,Transfer,Labrador Retriever,Brown,Intact,Male,0,Young,1,0,0
A785456,Adoption,German Shepherd,Black,Intact,Male,0,Young,1,1,0
A781164,Adoption,Rare,Rare,Altered,Male,1,Young,1,1,0
A693779,Return to Owner,Labrador Retriever,Black,Altered,Female,1,Adult,1,1,0
A755209,Transfer,Rare,White,Intact,Female,1,Young,1,0,0
A781875,Adoption,Rare,Rare,Altered,Male,0,Young,1,1,0
A669706,Return to Owner,Labrador Retriever,Black,Altered,Male,1,Senior,1,0,0
A695857,Return to Owner,Labrador Retriever,Black,Altered,Female,1,Adult,1,0,0
A737051,Transfer,Pit Bull,Brown Brindle,Intact,Male,0,Young,1,0,0
A784826,Transfer,Rare,Red,Altered,Female,1,Adult,1,0,0
A774235,Transfer,Pit Bull,Tan,Altered,Male,1,Adult,1,1,0
A770225,Return to Owner,Pit Bull,Black,Altered,Female,1,Young,1,1,0
A737172,Adoption,Pit Bull,Brown Brindle,Altered,Female,1,Young,1,1,0
A662086,Adoption,Labrador Retriever,Tan,Altered,Female,1,Adult,1,1,1
A695641,Transfer,Chihuahua Shorthair,Rare,Altered,Female,0,Adult,1,1,0
A742885,Adoption,Rare,Tan,Altered,Male,1,Young,1,1,0
A761043,Adoption,Labrador Retriever,Black,Altered,Male,1,Young,1,1,0
A676584,Transfer,German Shepherd,Rare,Altered,Male,0,Adult,1,1,0
A691157,Adoption,Rare,Red,Altered,Female,1,Adult,1,0,0
A710888,Return to Owner,Rare,Black,Altered,Female,1,Adult,1,1,0
A783361,Adoption,Chihuahua Shorthair,White,Altered,Female,1,Young,1,1,0
A665490,Adoption,Rare,Rare,Altered,Male,1,Adult,1,0,0
A671440,Transfer,Pit Bull,Tan,Intact,Male,0,Adult,1,0,0
A683567,Adoption,Labrador Retriever,Brown,Altered,Male,1,Adult,1,0,1
A741311,Transfer,Rare,White,Intact,Male,1,Young,1,1,0
A718568,Return to Owner,Rare,White,Intact,Male,1,Adult,1,1,0
A693731,Adoption,Rare,Rare,Altered,Male,0,Adult,1,1,0
A753669,Transfer,Rare,Brown,Intact,Male,0,Young,1,0,0
A459766,Return to Owner,Rare,Brown,Altered,Female,1,Senior,1,1,0
A738179,Adoption,Rare,Tan,Altered,Male,1,Senior,0,1,0
A747150,Adoption,Chihuahua Shorthair,Tricolor,Altered,Male,1,Young,1,0,1
A723783,Adoption,Rare,White,Altered,Male,0,Young,1,1,0
A704548,Adoption,German Shepherd,Brown,Altered,Male,1,Young,1,1,1
A774854,Transfer,Rare,White,Intact,Female,0,Young,1,0,0
A738579,Adoption,German Shepherd,Red,Altered,Female,1,Young,1,0,1
A714568,Adoption,Rare,Tricolor,Altered,Male,0,Adult,1,0,0
A666047,Return to Owner,Chihuahua Shorthair,Brown,Altered,Male,0,Adult,1,1,0
A703365,Return to Owner,German Shepherd,Black,Altered,Female,1,Adult,1,1,0
A768584,Adoption,Rare,Brown,Altered,Female,1,Young,1,0,0
A687720,Adoption,Rare,Brown Brindle,Altered,Female,1,Adult,1,1,0
A677176,Died,Chihuahua Shorthair,White,Intact,Female,0,Adult,1,1,0
A548990,Adoption,Rare,Rare,Altered,Female,1,Adult,1,1,0
A632333,Adoption,Labrador Retriever,Blue,Altered,Male,1,Adult,1,1,0
A724022,Return to Owner,Chihuahua Shorthair,Tan,Altered,Male,1,Adult,1,1,0
A752510,Return to Owner,German Shepherd,White,Altered,Female,1,Adult,0,0,0
A773671,Adoption,Labrador Retriever,Black,Altered,Female,1,Adult,1,1,0
A559692,Adoption,Rare,Black,Altered,Male,1,Senior,0,1,1
A745282,Adoption,Chihuahua Shorthair,Black,Altered,Female,1,Adult,1,1,0
A697786,Adoption,Rare,Black,Altered,Female,1,Adult,0,1,1
A682798,Adoption,Rare,Rare,Altered,Male,1,Adult,1,1,1
A675770,Return to Owner,Labrador Retriever,Black,Altered,Male,1,Senior,1,1,0
A745478,Transfer,German Shepherd,Tricolor,Intact,Female,1,Young,1,0,1
A695038,Transfer,Rare,Brown,Altered,Male,1,Adult,1,1,1
A667597,Adoption,Pit Bull,Black,Altered,Female,1,Adult,1,1,0
A718246,Adoption,Australian Cattle Dog,White,Altered,Female,1,Young,1,1,1
A766007,Adoption,German Shepherd,Black,Altered,Male,0,Young,1,1,0
A714736,Transfer,Chihuahua Shorthair,Rare,Altered,Male,1,Adult,1,0,1
A717047,Transfer,Pit Bull,Black,Altered,Female,1,Adult,1,1,1
A721275,Return to Owner,Pit Bull,Blue,Altered,Male,1,Adult,1,1,0
A733093,Adoption,German Shepherd,Black,Altered,Female,1,Adult,1,1,1
A720661,Return to Owner,Labrador Retriever,Tricolor,Altered,Female,1,Adult,1,0,0
A726487,Adoption,Pit Bull,White,Altered,Female,1,Young,1,1,0
A742476,Adoption,Rare,White,Altered,Male,1,Young,1,1,1
A667204,Return to Owner,Rare,White,Altered,Female,1,Adult,1,1,0
A741722,Return to Owner,Chihuahua Shorthair,Tricolor,Altered,Female,1,Adult,1,0,0
A667891,Transfer,Chihuahua Shorthair,Tan,Altered,Male,0,Adult,1,1,0
A729622,Transfer,Pit Bull,Rare,Intact,Female,1,Young,1,1,0
A779624,Adoption,Labrador Retriever,Black,Altered,Female,0,Young,1,1,0
A688226,Adoption,Chihuahua Shorthair,Tan,Altered,Female,0,Adult,1,1,0
A752884,Adoption,German Shepherd,Black,Altered,Male,1,Young,1,1,0
A743950,Transfer,Chihuahua Shorthair,Rare,Intact,Female,1,Young,1,1,0
A780799,Adoption,Rare,Black,Altered,Male,1,Young,1,1,0
A710840,Return to Owner,German Shepherd,Tan,Altered,Female,1,Adult,1,1,0
A640591,Transfer,German Shepherd,Brown,Altered,Female,1,Adult,1,1,0
A640232,Return to Owner,Labrador Retriever,Black,Altered,Male,1,Adult,1,1,0
A703354,Adoption,Rare,White,Altered,Female,1,Adult,1,0,1
A743906,Return to Owner,Rare,Black,Altered,Male,1,Young,1,1,0
A755096,Adoption,German Shepherd,Black,Altered,Male,1,Adult,1,1,0
A666099,Adoption,Labrador Retriever,Rare,Altered,Female,1,Senior,1,1,0
A663259,Adoption,Rare,Brown,Altered,Female,1,Senior,1,1,0
A662975,Adoption,Chihuahua Shorthair,Tan,Altered,Female,1,Adult,1,1,0
A723048,Adoption,Labrador Retriever,Black,Altered,Female,1,Young,1,0,0
A782919,Adoption,Rare,Brown,Altered,Male,1,Young,1,1,0
A780009,Adoption,German Shepherd,Brown,Altered,Male,1,Young,1,1,0
A758403,Transfer,Pit Bull,Blue,Intact,Male,0,Adult,1,1,0
A725738,Adoption,Chihuahua Shorthair,Black,Altered,Male,0,Young,1,1,0
A673599,Return to Owner,Chihuahua Shorthair,Black,Intact,Female,0,Adult,1,0,0
A715814,Adoption,Labrador Retriever,Red,Altered,Female,1,Young,1,1,1
A685448,Adoption,Chihuahua Shorthair,Tan,Intact,Female,1,Adult,1,1,0
A752287,Adoption,Pit Bull,White,Altered,Male,1,Adult,1,1,1
A680390,Transfer,Chihuahua Shorthair,Tan,Intact,Male,0,Adult,1,0,0
A766691,Adoption,Pit Bull,Tan,Altered,Female,1,Young,1,0,1
A644654,Return to Owner,Labrador Retriever,Black,Altered,Female,1,Senior,1,0,0
A701217,Return to Owner,Australian Cattle Dog,Rare,Altered,Female,1,Adult,1,0,0
A672172,Transfer,German Shepherd,Black,Altered,Female,0,Adult,1,1,0
A698495,Adoption,Chihuahua Shorthair,Tan,Altered,Male,1,Adult,1,0,1
A405494,Return to Owner,Rare,Black,Altered,Female,1,Senior,1,1,0
A767150,Adoption,Chihuahua Shorthair,White,Altered,Male,1,Young,1,1,0
A643862,Return to Owner,Rare,Rare,Altered,Male,1,Adult,1,1,0
A762880,Died,Rare,White,Intact,Male,0,Adult,1,0,0
A571326,Adoption,Rare,Brown,Altered,Male,1,Senior,1,1,0
A651305,Adoption,Rare,Black,Altered,Female,1,Adult,0,1,0
A746467,Adoption,Rare,White,Altered,Female,0,Young,1,1,0
A700527,Transfer,Rare,Rare,Altered,Male,1,Adult,1,1,1
A681550,Transfer,Chihuahua Shorthair,Brown,Altered,Female,0,Adult,1,1,0
A717278,Adoption,Rare,White,Altered,Male,1,Senior,1,0,1
A685185,Adoption,Rare,Rare,Altered,Female,1,Adult,1,1,1
A694370,Adoption,Chihuahua Shorthair,Tan,Altered,Female,1,Adult,1,0,0
A666716,Adoption,Pit Bull,White,Altered,Female,0,Adult,1,0,0
A769067,Died,Rare,Brown Brindle,Altered,Female,1,Senior,1,0,0
A708337,Transfer,Rare,White,Intact,Male,1,Young,1,1,0
A710669,Adoption,Labrador Retriever,Black,Altered,Female,1,Young,1,1,0
A663627,Transfer,Pit Bull,Black,Intact,Male,1,Adult,1,1,1
A757875,Adoption,Rare,Rare,Altered,Female,1,Young,1,0,1
A724862,Adoption,Australian Cattle Dog,Red,Altered,Female,1,Young,1,1,0
A683489,Adoption,Pit Bull,Blue,Altered,Female,1,Adult,1,1,0
A731809,Return to Owner,Rare,Black,Intact,Male,1,Adult,0,1,0
A744278,Adoption,Chihuahua Shorthair,Tan,Altered,Female,1,Young,1,0,1
A711186,Adoption,Rare,White,Altered,Male,1,Senior,1,0,0
A782368,Adoption,German Shepherd,Black,Altered,Female,1,Young,1,1,0
A738982,Adoption,Rare,Brown Brindle,Altered,Female,1,Young,1,0,0
A780009,Adoption,German Shepherd,Brown,Altered,Male,1,Young,1,1,0
A777593,Transfer,Chihuahua Shorthair,Tan,Intact,Female,1,Young,1,1,0
A759910,Transfer,Rare,White,Intact,Female,1,Young,1,1,0
A694195,Adoption,Chihuahua Shorthair,White,Altered,Male,1,Adult,1,1,0
A670987,Return to Owner,Rare,Black,Altered,Male,1,Adult,1,1,0
A768167,Return to Owner,Rare,Black,Altered,Male,1,Adult,1,1,0
A743898,Transfer,Rare,Tricolor,Altered,Male,1,Adult,1,0,1
A765200,Adoption,Labrador Retriever,Rare,Altered,Male,1,Adult,1,0,0
A711213,Adoption,Labrador Retriever,Tan,Altered,Female,1,Adult,1,1,0
A698644,Transfer,Rare,Red,Altered,Female,1,Adult,1,1,1
A736944,Adoption,Rare,Red,Altered,Male,1,Adult,1,1,1
A771874,Return to Owner,Rare,Rare,Intact,Male,1,Adult,0,0,0
A701014,Return to Owner,Rare,White,Altered,Female,1,Adult,1,1,0
A693201,Transfer,Rare,Black,Intact,Male,0,Adult,1,1,0
A665212,Adoption,Labrador Retriever,Brown,Altered,Male,1,Adult,1,1,1
A692995,Adoption,Rare,Black,Altered,Female,1,Adult,1,1,0
A667938,Transfer,Labrador Retriever,Black,Intact,Female,0,Adult,1,0,0
A705148,Adoption,Rare,White,Altered,Female,1,Adult,1,1,0
A678878,Adoption,Rare,Rare,Altered,Male,1,Adult,0,1,0
A692298,Return to Owner,Rare,Rare,Altered,Female,1,Adult,1,1,0
A684159,Return to Owner,Rare,Tricolor,Altered,Male,1,Adult,1,0,0
A707462,Return to Owner,Labrador Retriever,Black,Altered,Female,1,Young,1,1,0
A733418,Transfer,Chihuahua Shorthair,Black,Intact,Male,0,Young,1,1,0
A280390,Return to Owner,Chihuahua Shorthair,Tan,Altered,Male,1,Senior,1,1,0
A747620,Transfer,Labrador Retriever,Black,Intact,Male,0,Young,1,1,0
A710088,Adoption,Rare,Brown Brindle,Altered,Female,1,Young,1,0,0
A726394,Transfer,Rare,Black,Altered,Female,0,Adult,1,1,0
A769909,Adoption,Rare,Tan,Altered,Female,1,Young,1,1,0
A670317,Adoption,Pit Bull,White,Altered,Female,1,Adult,1,1,0
A781518,Return to Owner,Rare,Brown,Altered,Female,1,Young,1,1,0
A736691,Adoption,Labrador Retriever,Brown,Altered,Female,1,Young,1,0,1
A669694,Return to Owner,Rare,White,Altered,Female,1,Adult,1,1,0
A681018,Transfer,Rare,White,Intact,Female,1,Adult,1,1,0
A721758,Transfer,Rare,Rare,Altered,Female,1,Adult,1,1,1
A722223,Return to Owner,Australian Cattle Dog,Tan,Altered,Female,1,Senior,1,1,0
A693923,Return to Owner,Rare,Brown Brindle,Altered,Female,1,Adult,1,0,0
A688794,Return to Owner,Labrador Retriever,Black,Altered,Female,1,Senior,1,0,0
A708214,Adoption,Rare,White,Altered,Female,1,Adult,1,1,0
A696993,Adoption,Rare,White,Altered,Female,1,Adult,1,0,1
A685247,Adoption,Rare,Red,Altered,Male,1,Adult,0,1,0
A710494,Transfer,Labrador Retriever,Black,Intact,Male,0,Adult,1,0,0
A692936,Adoption,Chihuahua Shorthair,Black,Altered,Female,1,Senior,1,1,1
A762282,Return to Owner,Rare,Rare,Altered,Female,1,Young,1,1,0
A708006,Transfer,Rare,White,Intact,Female,1,Adult,1,0,0
A757289,Adoption,Rare,Red,Altered,Female,1,Young,1,0,0
A774864,Adoption,Pit Bull,Black,Altered,Female,0,Young,1,1,0
A690683,Adoption,Labrador Retriever,Black,Altered,Male,1,Adult,1,0,1
A769011,Return to Owner,Labrador Retriever,Brown Brindle,Altered,Female,1,Senior,1,0,0
A748617,Adoption,Labrador Retriever,Rare,Altered,Female,1,Young,1,1,1
A664814,Adoption,Chihuahua Shorthair,White,Altered,Female,0,Adult,1,1,0
A695284,Return to Owner,Labrador Retriever,Rare,Altered,Female,1,Adult,1,0,0
A769068,Return to Owner,Rare,Brown,Altered,Male,1,Young,1,1,0
A770497,Adoption,Rare,Tan,Altered,Female,1,Young,1,1,0
A733677,Adoption,Rare,Tan,Altered,Female,1,Young,1,1,1
A717420,Transfer,Labrador Retriever,Rare,Altered,Male,1,Young,1,0,0
A761710,Adoption,Rare,Black,Altered,Male,0,Young,0,1,0
A666119,Adoption,Labrador Retriever,Rare,Altered,Male,0,Adult,1,0,0
A736335,Return to Owner,Pit Bull,Tan,Intact,Female,1,Young,1,1,0
A747841,Transfer,Chihuahua Shorthair,Brown,Intact,Male,0,Senior,1,0,0
A680302,Transfer,Australian Cattle Dog,Rare,Altered,Female,1,Adult,1,0,0
A763577,Adoption,Labrador Retriever,Tan,Altered,Female,1,Young,1,1,0
A671092,Adoption,Chihuahua Shorthair,White,Altered,Male,1,Adult,1,1,1
A728794,Adoption,Labrador Retriever,Black,Altered,Male,0,Young,1,0,0
A721277,Return to Owner,Labrador Retriever,Black,Altered,Female,1,Young,1,1,0
A686576,Transfer,Labrador Retriever,Rare,Altered,Female,0,Adult,1,0,0
A736471,Return to Owner,Rare,Black,Altered,Female,1,Young,0,1,0
A697762,Transfer,Rare,Tan,Altered,Female,1,Adult,1,0,0
A735999,Adoption,Pit Bull,White,Altered,Female,1,Adult,1,1,1
A708688,Adoption,Chihuahua Shorthair,Tricolor,Altered,Male,1,Young,1,0,0
A746816,Died,Rare,Tan,Altered,Female,1,Young,1,0,0
A675809,Transfer,Chihuahua Shorthair,Tan,Intact,Male,1,Adult,1,0,1
A759531,Died,Pit Bull,White,Altered,Male,1,Young,1,0,0
A718993,Adoption,Rare,Rare,Altered,Female,1,Young,1,1,1
A710991,Adoption,Rare,White,Altered,Male,1,Adult,1,1,1
A700936,Transfer,Chihuahua Shorthair,Red,Altered,Female,0,Adult,1,1,0
A689603,Adoption,Rare,Rare,Altered,Male,1,Adult,1,1,0
A736452,Adoption,Labrador Retriever,Black,Altered,Male,0,Young,1,1,0
A728768,Adoption,Labrador Retriever,Black,Altered,Male,1,Young,1,1,1
A749854,Adoption,Australian Cattle Dog,Black,Altered,Female,1,Young,1,1,1
A701404,Died,Rare,Brown,Intact,Female,0,Senior,1,1,0
A751453,Adoption,Rare,Black,Altered,Male,0,Young,1,1,0
A708703,Adoption,Chihuahua Shorthair,Rare,Altered,Female,1,Adult,1,0,0
A700329,Transfer,German Shepherd,Brown,Intact,Male,1,Adult,1,1,1
A633545,Return to Owner,Rare,White,Altered,Female,1,Senior,1,0,0
A776585,Adoption,Pit Bull,Blue,Altered,Female,1,Young,1,1,0
A761684,Adoption,Rare,Brown,Altered,Male,1,Young,1,1,0
A762803,Adoption,Labrador Retriever,White,Altered,Male,0,Young,1,1,0
A663281,Adoption,Rare,Rare,Altered,Female,1,Adult,1,1,0
A737093,Adoption,Pit Bull,Brown Brindle,Altered,Male,1,Adult,1,1,0
A676052,Adoption,Rare,Brown,Altered,Male,1,Adult,1,1,0
A780250,Transfer,Rare,Brown,Intact,Male,0,Adult,1,1,0
A683078,Return to Owner,Rare,White,Altered,Male,1,Senior,0,0,0
A707914,Adoption,Rare,Brown,Altered,Male,1,Young,1,1,0
A694611,Return to Owner,Pit Bull,White,Altered,Male,1,Adult,1,1,0
A624619,Adoption,Rare,Brown Brindle,Altered,Male,1,Adult,1,1,0
A719244,Transfer,Labrador Retriever,Brown,Altered,Male,1,Senior,1,0,1
A767655,Return to Owner,Rare,Rare,Altered,Female,1,Adult,1,0,0
A740511,Return to Owner,Pit Bull,Black,Intact,Female,1,Adult,1,1,0
A580469,Return to Owner,Labrador Retriever,Rare,Altered,Male,1,Senior,1,0,0
A556644,Return to Owner,Rare,Tricolor,Altered,Female,1,Senior,0,0,0
A727337,Adoption,Rare,Tan,Altered,Male,1,Young,1,0,0
A748240,Adoption,Pit Bull,Blue,Altered,Male,1,Young,1,1,1
A714169,Return to Owner,Rare,Black,Intact,Female,0,Adult,1,1,0
A751281,Return to Owner,Pit Bull,Brown Brindle,Intact,Male,0,Young,1,0,0
A738261,Return to Owner,Pit Bull,Tan,Altered,Female,1,Senior,1,1,0
A691345,Adoption,Australian Cattle Dog,Brown,Altered,Female,1,Adult,1,1,0
A656201,Return to Owner,Pit Bull,Black,Altered,Male,1,Adult,1,1,0
A616780,Adoption,Rare,Red,Altered,Male,1,Adult,0,1,0
A701695,Adoption,Pit Bull,Rare,Altered,Male,0,Young,1,1,0
A768487,Adoption,Rare,Black,Altered,Male,1,Adult,1,0,0
A695575,Return to Owner,Rare,Rare,Altered,Male,1,Adult,1,1,0
A767308,Transfer,Pit Bull,Black,Altered,Male,1,Young,1,1,0
A685597,Adoption,Rare,Tricolor,Altered,Male,0,Adult,1,0,0
A705908,Adoption,German Shepherd,Black,Altered,Male,1,Adult,1,1,0
A742952,Transfer,Rare,Tan,Intact,Male,1,Young,0,1,0
A738168,Return to Owner,Rare,Rare,Altered,Male,1,Young,0,1,0
A696026,Adoption,German Shepherd,Brown,Altered,Male,1,Adult,1,0,0
A647538,Died,Pit Bull,Brown Brindle,Altered,Male,1,Adult,1,1,0
A772853,Adoption,Rare,Black,Altered,Male,1,Young,1,1,0
A618937,Return to Owner,German Shepherd,Black,Altered,Male,1,Adult,1,1,0
A485674,Adoption,Rare,White,Altered,Male,1,Senior,0,0,0
A694319,Adoption,German Shepherd,Brown,Altered,Male,1,Adult,1,1,0
A715018,Transfer,Chihuahua Shorthair,Tan,Intact,Male,1,Adult,1,1,1
A742282,Return to Owner,Labrador Retriever,Black,Intact,Male,1,Young,1,1,0
A707314,Adoption,German Shepherd,Brown,Altered,Male,1,Adult,1,1,1
A780444,Adoption,Rare,Black,Altered,Male,1,Young,1,1,0
A772616,Transfer,Rare,Black,Intact,Male,1,Young,0,1,0
A691239,Adoption,Rare,Black,Altered,Male,1,Adult,1,0,0
A684319,Return to Owner,Pit Bull,Brown,Intact,Female,1,Adult,1,1,0
A721324,Adoption,German Shepherd,Black,Altered,Female,1,Adult,1,1,1
A723276,Return to Owner,Labrador Retriever,Rare,Intact,Male,1,Senior,1,0,0
A780796,Transfer,Rare,Blue,Intact,Male,1,Young,1,1,1
A681578,Adoption,Labrador Retriever,Brown Brindle,Altered,Female,1,Adult,1,0,0
A249087,Adoption,German Shepherd,Black,Altered,Female,1,Senior,1,1,1
A718510,Return to Owner,Pit Bull,Blue,Altered,Male,1,Adult,1,1,0
A690951,Return to Owner,Rare,Red,Intact,Male,1,Adult,1,0,0
A655516,Transfer,Rare,Black,Altered,Female,1,Adult,1,1,0
A744165,Transfer,Rare,Blue,Altered,Female,1,Young,1,1,1
A782232,Transfer,Rare,Red,Altered,Female,0,Young,1,1,0
A756591,Adoption,Labrador Retriever,Black,Altered,Female,1,Young,1,1,0
A769795,Adoption,Chihuahua Shorthair,Tricolor,Altered,Male,1,Young,1,1,1
A718579,Transfer,Labrador Retriever,Black,Altered,Female,1,Adult,1,1,0
A653618,Adoption,Rare,Black,Altered,Male,1,Senior,1,1,0
A695378,Return to Owner,Pit Bull,Brown Brindle,Intact,Male,1,Adult,1,0,0
A736408,Return to Owner,Rare,Black,Intact,Male,1,Young,1,1,0
A736896,Transfer,Chihuahua Shorthair,Red,Altered,Male,1,Adult,1,0,1
A704341,Adoption,Rare,White,Altered,Female,1,Young,1,1,0
A677445,Return to Owner,Rare,Rare,Altered,Male,1,Senior,1,1,0
A752522,Return to Owner,Rare,Brown,Intact,Male,1,Young,1,1,0
A781430,Adoption,Rare,Black,Intact,Male,1,Young,1,1,1
A677263,Return to Owner,Rare,Rare,Altered,Female,1,Adult,1,1,0
A775042,Return to Owner,Chihuahua Shorthair,Tan,Altered,Male,1,Senior,1,0,0
A695343,Adoption,Rare,Black,Altered,Male,0,Adult,1,1,0
A770361,Adoption,German Shepherd,Rare,Altered,Female,1,Young,1,1,0
A775742,Adoption,German Shepherd,Brown,Altered,Female,0,Young,1,1,0
A680055,Adoption,Chihuahua Shorthair,White,Altered,Female,1,Senior,1,1,0
A732906,Return to Owner,Rare,Black,Intact,Male,1,Young,1,1,0
A692714,Transfer,Pit Bull,Brown,Intact,Male,1,Adult,1,1,1
A665281,Died,Labrador Retriever,White,Altered,Male,1,Adult,1,0,0
A715584,Return to Owner,Rare,Rare,Intact,Male,1,Adult,0,0,0
A749689,Adoption,German Shepherd,Rare,Altered,Male,1,Young,1,0,0
A711400,Return to Owner,Rare,Red,Altered,Female,1,Adult,1,1,0
A693267,Adoption,Rare,Tricolor,Altered,Female,1,Adult,1,0,0
A669537,Adoption,Rare,Tan,Altered,Female,1,Adult,1,1,0
A774808,Adoption,Rare,Tan,Altered,Male,0,Young,1,1,0
A675409,Adoption,Rare,Black,Altered,Female,1,Adult,1,1,0
A688310,Adoption,Labrador Retriever,Black,Altered,Male,1,Adult,1,0,1
A696287,Transfer,German Shepherd,Black,Altered,Female,1,Adult,1,1,1
A744738,Return to Owner,Rare,Rare,Altered,Female,0,Young,1,1,0
A766847,Adoption,Labrador Retriever,Black,Altered,Male,1,Young,1,0,0
